"取引ID","取引日時","取引区分 （1：通常、2：入金、3：出金、4:：預かり金、 5：預かり金返金、6：ポイント加算、7：ポイント減算、8：ポイント失効、11：チップ、13：マイル加算、14：マイル減算、 16：領収証発行）","取消区分 (0:通常、1：取消)","単価値引き前小計","単価値引き小計","小計","小計値引き","合計","預かり金","預かり金現金","預かり金クレジット","釣銭","商品名","カラー","会員コード","サイズ","商品ID","商品コード","数量","会員ID","店舗ID","客層ID","端末ID","支払方法ID1","支払方法名1"
"265","2026/06/28 12:25:40","1","0","1408660","0","1408660","1408660","0","0","0","0","0","FIVICS TWO BOW ケース ピンク ","","90000000000000000228","ピンク","11260","2200000000132","1","87","2","","1","1","請求書"
"265","2026/06/28 12:25:40","1","0","1408660","0","1408660","1408660","0","0","0","0","0","FIVICS  XENIA ハンドル 25"" RH ホワイト","ホワイト","90000000000000000228","RH","165","1011000007080","2","87","2","","1","1","請求書"
"264","2026/06/28 11:30:44","1","0","3513070","0","3513070","3513070","0","0","0","0","0","MK N3 リム （ILF） S 40ポンド","40ポンド","90000000000000000228","S","3181","1112000073034","1","87","2","","1","1","請求書"
"264","2026/06/28 11:30:44","1","0","3513070","0","3513070","3513070","0","0","0","0","0","MK ZEST リム (ILF)  M 38ポンド","38ポンド","90000000000000000228","M","4526","3900100010985","1","87","2","","1","1","請求書"
"264","2026/06/28 11:30:44","1","0","3513070","0","3513070","3513070","0","0","0","0","0","MK ZX ハンドル  RH パステルイエロー","パステルイエロー","90000000000000000228","RH","18433","3600100010854","1","87","2","","1","1","請求書"
"264","2026/06/28 11:30:44","1","0","3513070","0","3513070","3513070","0","0","0","0","0","MK ZX ハンドル  RH ベージュ","ベージュ","90000000000000000228","RH","18413","3600100010830","1","87","2","","1","1","請求書"
"264","2026/06/28 11:30:44","1","0","3513070","0","3513070","3513070","0","0","0","0","0","MK ZX ハンドル  RH カメレオンピンク","カメレオンピンク","90000000000000000228","RH","18405","3600100010779","1","87","2","","1","1","請求書"
"264","2026/06/28 11:30:44","1","0","3513070","0","3513070","3513070","0","0","0","0","0","MK X-ON ハンドル 25"" RH ブラック","ブラック","90000000000000000228","RH","217","1012000010018","2","87","2","","1","1","請求書"
"264","2026/06/28 11:30:44","1","0","3513070","0","3513070","3513070","0","0","0","0","0","MK X-ON ハンドル 25"" RH レッド","レッド","90000000000000000228","RH","219","1012000010032","2","87","2","","1","1","請求書"
"264","2026/06/28 11:30:44","1","0","3513070","0","3513070","3513070","0","0","0","0","0","MK ZX ハンドル  RH カメレオンブルー","カメレオンブルー","90000000000000000228","RH","14548","3600100010625","1","87","2","","1","1","請求書"
"264","2026/06/28 11:30:44","1","0","3513070","0","3513070","3513070","0","0","0","0","0","MK ZX ハンドル  RH ブラック","ブラック","90000000000000000228","RH","14534","3600100010762","5","87","2","","1","1","請求書"
"264","2026/06/28 11:30:44","1","0","3513070","0","3513070","3513070","0","0","0","0","0","【2026NEW】MK INPERS センタースタビライザー 28インチ ","","90000000000000000228","28インチ","14654","4200000000161","3","87","2","","1","1","請求書"
"264","2026/06/28 11:30:44","1","0","3513070","0","3513070","3513070","0","0","0","0","0","MK D2 ダンパー  ","","90000000000000000228","","7384","4010000000159","2","87","2","","1","1","請求書"
"264","2026/06/28 11:30:44","1","0","3513070","0","3513070","3513070","0","0","0","0","0","MK ZX ハンドル  RH レッド","レッド","90000000000000000228","RH","14537","3600100010731","2","87","2","","1","1","請求書"
"264","2026/06/28 11:30:44","1","0","3513070","0","3513070","3513070","0","0","0","0","0","MK XD リム L 38","38","90000000000000000228","L","14601","3900100011166","2","87","2","","1","1","請求書"
"264","2026/06/28 11:30:44","1","0","3513070","0","3513070","3513070","0","0","0","0","0","MK XD リム S 42","42","90000000000000000228","S","14585","3900100011326","1","87","2","","1","1","請求書"
"264","2026/06/28 11:30:44","1","0","3513070","0","3513070","3513070","0","0","0","0","0","【2026NEW】MK INPERS センタースタビライザー 26インチ ","","90000000000000000228","26インチ","14653","4200000000178","1","87","2","","1","1","請求書"
"264","2026/06/28 11:30:44","1","0","3513070","0","3513070","3513070","0","0","0","0","0","MK X-ON ハンドル 25"" RH スカイブルー","スカイブルー","90000000000000000228","RH","218","1012000010025","1","87","2","","1","1","請求書"
"264","2026/06/28 11:30:44","1","0","3513070","0","3513070","3513070","0","0","0","0","0","MK XD リム M 42","42","90000000000000000228","M","14594","3900100011234","1","87","2","","1","1","請求書"
"264","2026/06/28 11:30:44","1","0","3513070","0","3513070","3513070","0","0","0","0","0","MK Vバー　1 40° ","","90000000000000000228","40°","1177","2012000109018","3","87","2","","1","1","請求書"
"264","2026/06/28 11:30:44","1","0","3513070","0","3513070","3513070","0","0","0","0","0","MK AWAKE センタースタビライザー 28インチ ","","90000000000000000228","28インチ","7374","4200000000093","1","87","2","","1","1","請求書"
"264","2026/06/28 11:30:44","1","0","3513070","0","3513070","3513070","0","0","0","0","0","MK AWAKE エクステンダーロッド 4インチ ","","90000000000000000228","4インチ","7381","4200000000024","1","87","2","","1","1","請求書"
"263","2026/06/27 14:07:48","1","0","24530","0","24530","2453","22077","22077","0","22077","0","FIVICS PX1500 ウエイト 4LEVEL 104g ","","","104g","1435","2611000472001","2","","2","","3","",""
"263","2026/06/27 14:07:48","1","0","24530","0","24530","2453","22077","22077","0","22077","0","FIVICS PX1500 ウエイト 2LEVEL 52g ","","","52g","1434","2611000471004","1","","2","","3","",""
"263","2026/06/27 14:07:48","1","0","24530","0","24530","2453","22077","22077","0","22077","0","FIVICS PX1500 ウエイト 1LEVEL 26g ","","","26g","1433","2611000470007","2","","2","","3","",""
"263","2026/06/27 14:07:48","1","0","24530","0","24530","2453","22077","22077","0","22077","0","FIVICS SKADIタブ RH S（イエロー）","S（イエロー）","","RH","6202","8100000000054","1","","2","","3","",""
"262","2026/06/26 20:52:18","1","0","14731","0","14731","0","14731","14731","0","0","0","FIVICS GOLDRO シャフト 1200 1ダース","1ダース","90000000000000000006","1200","1759","6011000194051","1","309","2","","1","1","請求書"
"261","2026/06/26 20:46:45","1","0","1650","0","1650","165","1485","1485","0","1485","0","WJ SPORTS グリップテープ ブラック ","","","ブラック","2870","9413000425017","1","","2","","3","",""
"260","2026/06/26 19:20:16","1","0","29462","0","29462","0","29462","29462","0","0","0","FIVICS GOLDRO シャフト 1100 1ダース","1ダース","90000000000000000006","1100","1758","6011000194044","2","309","2","","1","1","請求書"
"259","2026/06/26 19:17:51","1","0","2750","0","2750","0","2750","2750","0","2750","0","CARTEL クリアアローケース  ","","","","2028","6019000286004","1","","2","","3","",""
"258","2026/06/26 19:11:46","1","0","2970","0","2970","0","2970","2970","2970","0","0","KOREA ARCHERY JET6 S ベイン RH ブルー","ブルー","","RH","7387","1600000000513","1","","2","","3","",""
"257","2026/06/26 18:19:57","1","0","29150","2695","26455","0","26455","26455","0","26455","0","FIVICS GOLDRO シャフト 800 1ダース","1ダース","","800","1755","6011000194013","1","","2","","3","",""
"257","2026/06/26 18:19:57","1","0","29150","2695","26455","0","26455","26455","0","26455","0","FIVICS GOLDRO ステンレスポイント 120gr 800～1200","800～1200","","120gr","1815","6011000205016","1","","2","","3","",""
"257","2026/06/26 18:19:57","1","0","29150","2695","26455","0","26455","26455","0","26455","0","FIVICS インノック レッド ","","","レッド","5139","1500000000646","1","","2","","3","",""
"257","2026/06/26 18:19:57","1","0","29150","2695","26455","0","26455","26455","0","26455","0","RANGE-O-MATIC スピンウィングベイン 45mm RH ブラック","ブラック","","RH","2432","6117000302059","1","","2","","3","",""
"256","2026/06/26 15:17:22","1","0","1320","0","1320","1320","0","0","0","0","0","FIVICS SKADI バックスキン","","","XS","12072","5200000000214","1","","2","","1","1","請求書"
"255","2026/06/26 15:17:03","1","0","-1320","0","-1320","0","-1320","-1320","0","0","0","FIVICS SKADI バックスキン","","","XS","12072","5200000000214","1","","2","","1","1","請求書"
"254","2026/06/26 15:16:54","1","0","1320","0","1320","0","1320","1320","0","0","0","FIVICS SKADI バックスキン","","","XS","12072","5200000000214","1","","2","","1","1","請求書"
"253","2026/06/26 15:14:16","1","0","-35960","0","-35960","0","-35960","-35960","0","0","0","FIVICS SAKER 2 タブ コードバン RH S","S","90000000000000000002","RH","1631","3111000177047","10","312","2","","1","1","請求書"
"252","2026/06/26 14:49:31","1","0","35960","0","35960","0","35960","35960","0","0","0","FIVICS SAKER 2 タブ コードバン RH S","S","90000000000000000002","RH","1631","3111000177047","10","312","2","","1","1","請求書"
"251","2026/06/26 12:02:50","1","0","81586","0","81586","81586","0","0","0","0","0","HOYT スーパーレスト RH ","","90000000000000000228","RH","1507","2716000153001","2","87","2","","1","",""
"251","2026/06/26 12:02:50","1","0","81586","0","81586","81586","0","0","0","0","0","Beiter クリッカー 0.25 6/32A","6/32A","90000000000000000228","0.25","1493","2315000151019","2","87","2","","1","",""
"251","2026/06/26 12:02:50","1","0","81586","0","81586","81586","0","0","0","0","0","Beiter プランジャー ブラック ","","90000000000000000228","ブラック","1477","2415000149013","2","87","2","","1","",""
"251","2026/06/26 12:02:50","1","0","81586","0","81586","81586","0","0","0","0","0","FIVICS FS004D フィンガースペーサー ブラック ","","90000000000000000228","ブラック","2669","3211000394014","1","87","2","","1","",""
"251","2026/06/26 12:02:50","1","0","81586","0","81586","81586","0","0","0","0","0","MK センター調整用 ワッシャー シルバー ","","90000000000000000228","シルバー","2634","1312000387012","2","87","2","","1","",""
"251","2026/06/26 12:02:50","1","0","81586","0","81586","81586","0","0","0","0","0","MK センター調整用 ワッシャー ゴールド ","","90000000000000000228","ゴールド","2635","1312000387029","2","87","2","","1","",""
"251","2026/06/26 12:02:50","1","0","81586","0","81586","81586","0","0","0","0","0","FIVICS TENPRO ステンレスポイント 2T 550～700","550～700","90000000000000000228","2T","1810","6011000203029","1","87","2","","1","",""
"251","2026/06/26 12:02:50","1","0","81586","0","81586","81586","0","0","0","0","0","FIVICS TENPRO インサートピン 0line 600～1200","600～1200","90000000000000000228","0line","1827","6011000214025","1","87","2","","1","",""
"251","2026/06/26 12:02:50","1","0","81586","0","81586","81586","0","0","0","0","0","FIVICS ピンノック(S) クリアレッド ","","90000000000000000228","クリアレッド","2285","6111000287040","1","87","2","","1","",""
"251","2026/06/26 12:02:50","1","0","81586","0","81586","81586","0","0","0","0","0","FIVICS ピンノック(S) クリアパープル ","","90000000000000000228","クリアパープル","2289","6111000287088","1","87","2","","1","",""
"251","2026/06/26 12:02:50","1","0","81586","0","81586","81586","0","0","0","0","0","Beiter クリッカー ブラックブレード 0.25 6/32A","6/32A","90000000000000000228","0.25","1497","2315000152016","1","87","2","","1","",""
"251","2026/06/26 12:02:50","1","0","81586","0","81586","81586","0","0","0","0","0","FIVICS インドア ターゲットフェイス(RC) 1枚 ","","90000000000000000228","1枚","2548","7011000347012","2","87","2","","1","",""
"251","2026/06/26 12:02:50","1","0","81586","0","81586","81586","0","0","0","0","0","FIVICS SKADI エクステンダーロッド 3インチ ","","90000000000000000228","3インチ","1393","2011000466015","1","87","2","","1","",""
"250","2026/06/26 11:55:59","1","0","314204","0","314204","19415","294789","294789","0","0","0","FIVICS ONIX ハンドル 25"" RH ブラックライム","ブラックライム","90000000000000000337","RH ","12385","3700000000334","1","4122","2","","1","1","請求書"
"250","2026/06/26 11:55:59","1","0","314204","0","314204","19415","294789","294789","0","0","0","SHIBUYA ULTIMA RC4 520 カーボンサイト RH ガンメタル","ガンメタル","90000000000000000337","RH ","12482","7000000000348","1","4122","2","","1","1","請求書"
"250","2026/06/26 11:55:59","1","0","314204","0","314204","19415","294789","294789","0","0","0","【2025NEW】FIVICS VELLATOR センタースタビライザー28インチイエロー","イエロー","90000000000000000337","28インチ","12031","4300000000205","1","4122","2","","1","1","請求書"
"250","2026/06/26 11:55:59","1","0","314204","0","314204","19415","294789","294789","0","0","0","【2025NEW】FIVICS VELLATOR サイドロッド10インチイエロー","イエロー","90000000000000000337","10インチ","12046","4300000000052","2","4122","2","","1","1","請求書"
"250","2026/06/26 11:55:59","1","0","314204","0","314204","19415","294789","294789","0","0","0","FIVICS  アルミニウムエクステンダーロッド 4インチ ","","90000000000000000337","4インチ","1166","2011000103026","1","4122","2","","1","1","請求書"
"250","2026/06/26 11:55:59","1","0","314204","0","314204","19415","294789","294789","0","0","0","FIVICS LOK V-バー 45° ","","90000000000000000337","45°","1385","2011000108038","1","4122","2","","1","1","請求書"
"250","2026/06/26 11:55:59","1","0","314204","0","314204","19415","294789","294789","0","0","0","FIVICS VELLATOR ウエイト 中間 ","","90000000000000000337","中間","3023","2611000136019","4","4122","2","","1","1","請求書"
"250","2026/06/26 11:55:59","1","0","314204","0","314204","19415","294789","294789","0","0","0","Beiter プランジャー チタン ","","90000000000000000337","チタン","1483","2415000149075","1","4122","2","","1","1","請求書"
